文件路径,识别结果,位置,置信度,用时
Camera: 0,快乐,"[409, 183, 565, 385]",0.2698695659637451,0.11106348037719727
Camera: 0,惊讶,"[409, 186, 565, 385]",0.4689302146434784,0.11106348037719727
Camera: 0,快乐,"[383, 190, 544, 396]",0.2870265245437622,0.11143851280212402
Camera: 0,惊讶,"[384, 196, 542, 397]",0.4634541869163513,0.11143851280212402
Camera: 0,惊讶,"[371, 191, 526, 387]",0.631756067276001,0.11151456832885742
Camera: 0,惊讶,"[362, 182, 511, 375]",0.3141111731529236,0.11075806617736816
Camera: 0,快乐,"[361, 185, 511, 375]",0.35122108459472656,0.11075806617736816
Camera: 0,惊讶,"[364, 182, 506, 359]",0.721760630607605,0.11159157752990723
Camera: 0,惊讶,"[352, 175, 490, 353]",0.576583206653595,0.11077237129211426
Camera: 0,惊讶,"[343, 184, 482, 356]",0.5948826670646667,0.1100153923034668
Camera: 0,惊讶,"[327, 183, 464, 355]",0.6366594433784485,0.0951995849609375
Camera: 0,惊讶,"[309, 164, 444, 327]",0.5924021005630493,0.11675620079040527
Camera: 0,快乐,"[299, 150, 427, 316]",0.27534711360931396,0.1118772029876709
Camera: 0,惊讶,"[299, 155, 425, 317]",0.46759387850761414,0.1118772029876709
Camera: 0,惊讶,"[297, 148, 424, 313]",0.5761275887489319,0.11075353622436523
Camera: 0,惊讶,"[282, 152, 411, 308]",0.40234652161598206,0.0980384349822998
Camera: 0,惊讶,"[279, 147, 410, 298]",0.41894182562828064,0.1111907958984375
Camera: 0,惊讶,"[278, 138, 409, 291]",0.36331525444984436,0.10273456573486328
Camera: 0,惊讶,"[280, 140, 399, 286]",0.4856746196746826,0.1062777042388916
Camera: 0,惊讶,"[273, 149, 408, 294]",0.5749613046646118,0.10902595520019531
Camera: 0,惊讶,"[280, 134, 405, 284]",0.5435315370559692,0.11196088790893555
Camera: 0,惊讶,"[272, 132, 397, 294]",0.6028786897659302,0.10997819900512695
Camera: 0,惊讶,"[268, 125, 395, 267]",0.711119532585144,0.11062407493591309
Camera: 0,惊讶,"[259, 127, 385, 356]",0.4768783152103424,0.11011743545532227
Camera: 0,惊讶,"[254, 71, 388, 348]",0.5266699194908142,0.11517810821533203
Camera: 0,惊讶,"[258, 79, 391, 367]",0.5038937330245972,0.10975193977355957
Camera: 0,惊讶,"[256, 73, 394, 331]",0.4422227442264557,0.11101889610290527
Camera: 0,惊讶,"[253, 109, 398, 296]",0.43436458706855774,0.11074447631835938
Camera: 0,惊讶,"[270, 133, 398, 369]",0.296634316444397,0.110198974609375
Camera: 0,惊讶,"[261, 120, 414, 311]",0.2879636585712433,0.10150766372680664
Camera: 0,惊讶,"[286, 136, 414, 336]",0.64094477891922,0.11165070533752441
Camera: 0,惊讶,"[296, 131, 434, 303]",0.352070689201355,0.11099481582641602
Camera: 0,惊讶,"[305, 139, 440, 313]",0.47300007939338684,0.10959410667419434
Camera: 0,惊讶,"[321, 162, 443, 324]",0.4939284920692444,0.10911297798156738
Camera: 0,惊讶,"[326, 169, 447, 362]",0.44038811326026917,0.10984301567077637
Camera: 0,惊讶,"[51, 253, 258, 541]",0.25650277733802795,0.11040830612182617
Camera: 0,厌恶,"[52, 253, 257, 540]",0.28668802976608276,0.11040830612182617
Camera: 0,惊讶,"[60, 261, 271, 542]",0.5038471817970276,0.11052274703979492
Camera: 0,惊讶,"[58, 262, 268, 543]",0.4493783116340637,0.09580111503601074
Camera: 0,厌恶,"[60, 261, 268, 542]",0.4739273488521576,0.11200976371765137
Camera: 0,惊讶,"[59, 260, 268, 539]",0.532989501953125,0.11152505874633789
Camera: 0,厌恶,"[53, 268, 267, 550]",0.33731403946876526,0.11057448387145996
Camera: 0,惊讶,"[52, 267, 267, 547]",0.3422437012195587,0.11057448387145996
Camera: 0,惊讶,"[50, 267, 263, 546]",0.5120359063148499,0.1108863353729248
Camera: 0,惊讶,"[528, 113, 639, 437]",0.4702731966972351,0.11055541038513184
Camera: 0,惊讶,"[48, 267, 257, 547]",0.49086064100265503,0.11055541038513184
Camera: 0,惊讶,"[44, 269, 251, 546]",0.48524293303489685,0.09457659721374512
Camera: 0,惊讶,"[495, 37, 639, 310]",0.49427530169487,0.09457659721374512
Camera: 0,惊讶,"[456, 17, 640, 477]",0.32410216331481934,0.11411309242248535
Camera: 0,惊讶,"[36, 268, 243, 547]",0.5239367485046387,0.11411309242248535
Camera: 0,惊讶,"[31, 266, 244, 561]",0.3125350773334503,0.11075949668884277
Camera: 0,快乐,"[32, 265, 246, 559]",0.41712114214897156,0.11075949668884277
Camera: 0,快乐,"[30, 273, 237, 552]",0.4673510789871216,0.11106657981872559
Camera: 0,快乐,"[18, 274, 231, 563]",0.6401621699333191,0.11420750617980957
Camera: 0,快乐,"[17, 262, 224, 562]",0.5022435188293457,0.11649298667907715
Camera: 0,快乐,"[17, 264, 198, 564]",0.5602205991744995,0.10968780517578125
Camera: 0,快乐,"[31, 261, 243, 560]",0.44724607467651367,0.11011362075805664
Camera: 0,快乐,"[47, 248, 263, 566]",0.4222891330718994,0.10956740379333496
Camera: 0,快乐,"[68, 240, 272, 524]",0.6133638620376587,0.11019635200500488
Camera: 0,快乐,"[108, 220, 304, 569]",0.7183848023414612,0.11087250709533691
Camera: 0,快乐,"[120, 238, 320, 582]",0.6835849285125732,0.09478354454040527
Camera: 0,快乐,"[119, 233, 321, 583]",0.6881910562515259,0.11105704307556152
Camera: 0,快乐,"[116, 237, 320, 589]",0.6872990727424622,0.11086249351501465
Camera: 0,快乐,"[118, 243, 322, 585]",0.7148669958114624,0.1088261604309082
Camera: 0,快乐,"[116, 240, 323, 591]",0.7036580443382263,0.1096963882446289
Camera: 0,快乐,"[124, 247, 324, 583]",0.7143605947494507,0.10993051528930664
Camera: 0,快乐,"[128, 236, 329, 584]",0.7175898551940918,0.11352229118347168
Camera: 0,快乐,"[141, 232, 338, 524]",0.5318102836608887,0.11091732978820801
Camera: 0,厌恶,"[143, 263, 339, 572]",0.6477176547050476,0.1103827953338623
Camera: 0,快乐,"[148, 252, 351, 586]",0.47510457038879395,0.09519839286804199
Camera: 0,厌恶,"[151, 263, 349, 581]",0.5310305953025818,0.09519839286804199
Camera: 0,快乐,"[158, 241, 359, 584]",0.7365414500236511,0.0960686206817627
Camera: 0,快乐,"[177, 251, 380, 595]",0.7182407379150391,0.11080431938171387
Camera: 0,快乐,"[213, 258, 400, 597]",0.33790475130081177,0.1100916862487793
Camera: 0,惊讶,"[174, 276, 400, 605]",0.25913241505622864,0.1099390983581543
Camera: 0,快乐,"[166, 252, 374, 600]",0.6849152445793152,0.1110222339630127
Camera: 0,快乐,"[160, 248, 385, 608]",0.6057612895965576,0.0953068733215332
Camera: 0,快乐,"[166, 242, 394, 604]",0.686954915523529,0.11003661155700684
Camera: 0,快乐,"[172, 252, 394, 602]",0.6877762675285339,0.11329102516174316
Camera: 0,快乐,"[172, 253, 395, 608]",0.687300980091095,0.11030936241149902
Camera: 0,快乐,"[175, 253, 396, 608]",0.7069829106330872,0.11057376861572266
Camera: 0,快乐,"[174, 252, 397, 609]",0.7074845433235168,0.10948443412780762
Camera: 0,快乐,"[178, 256, 397, 606]",0.6911438703536987,0.10898542404174805
Camera: 0,快乐,"[176, 258, 397, 608]",0.7047752141952515,0.09896206855773926
Camera: 0,快乐,"[176, 257, 395, 608]",0.7069201469421387,0.09402608871459961
Camera: 0,快乐,"[171, 254, 396, 607]",0.6924309730529785,0.10958218574523926
Camera: 0,快乐,"[177, 258, 398, 609]",0.6942313313484192,0.11059331893920898
Camera: 0,快乐,"[178, 261, 396, 607]",0.6983476877212524,0.10946202278137207
Camera: 0,快乐,"[178, 258, 396, 609]",0.6944760680198669,0.0939035415649414
Camera: 0,快乐,"[177, 261, 398, 611]",0.6988272070884705,0.1095285415649414
Camera: 0,快乐,"[170, 257, 396, 612]",0.7145800590515137,0.10027217864990234
Camera: 0,快乐,"[172, 257, 396, 610]",0.7161069512367249,0.10937166213989258
Camera: 0,快乐,"[170, 257, 395, 609]",0.7267796993255615,0.1002953052520752
Camera: 0,快乐,"[172, 255, 395, 608]",0.7297528386116028,0.09528827667236328
Camera: 0,快乐,"[174, 256, 396, 606]",0.7378069758415222,0.11780095100402832
Camera: 0,快乐,"[174, 253, 395, 606]",0.7512321472167969,0.09502720832824707
Camera: 0,快乐,"[182, 253, 396, 609]",0.719763457775116,0.11092376708984375
Camera: 0,快乐,"[189, 252, 409, 597]",0.7078621983528137,0.11050748825073242
Camera: 0,快乐,"[216, 269, 423, 575]",0.6202061176300049,0.11025547981262207
Camera: 0,惊讶,"[236, 218, 445, 577]",0.25015342235565186,0.09395742416381836
Camera: 0,惊讶,"[249, 290, 430, 565]",0.44078320264816284,0.10860466957092285
Camera: 0,厌恶,"[220, 298, 421, 571]",0.5135505199432373,0.11076998710632324
Camera: 0,厌恶,"[231, 298, 431, 570]",0.4674329459667206,0.09951496124267578
Camera: 0,惊讶,"[282, 310, 454, 574]",0.2766110301017761,0.0966639518737793
Camera: 0,厌恶,"[180, 292, 373, 571]",0.49949124455451965,0.11066937446594238
Camera: 0,轻蔑,"[162, 251, 372, 572]",0.28108733892440796,0.09460735321044922
Camera: 0,厌恶,"[161, 299, 355, 568]",0.3356214165687561,0.11141824722290039
Camera: 0,厌恶,"[146, 297, 341, 563]",0.6182600855827332,0.09482097625732422
Camera: 0,厌恶,"[145, 290, 341, 563]",0.5083006620407104,0.09484338760375977
Camera: 0,厌恶,"[141, 287, 333, 559]",0.582085371017456,0.11136126518249512
Camera: 0,厌恶,"[109, 262, 300, 529]",0.4395562708377838,0.10815024375915527
Camera: 0,中性,"[71, 245, 271, 512]",0.49455714225769043,0.10865187644958496
Camera: 0,厌恶,"[28, 258, 232, 527]",0.4067097306251526,0.11142563819885254
Camera: 0,厌恶,"[62, 304, 252, 592]",0.7001386880874634,0.11040902137756348
Camera: 0,厌恶,"[57, 305, 252, 586]",0.6934073567390442,0.11144542694091797
Camera: 0,厌恶,"[49, 303, 264, 587]",0.598090410232544,0.1052093505859375
Camera: 0,厌恶,"[49, 303, 259, 583]",0.575184166431427,0.11071252822875977
Camera: 0,厌恶,"[47, 300, 254, 584]",0.3201976418495178,0.11017727851867676
Camera: 0,厌恶,"[47, 299, 257, 586]",0.2648504674434662,0.11866474151611328
Camera: 0,厌恶,"[47, 301, 257, 586]",0.43315720558166504,0.11081075668334961
Camera: 0,厌恶,"[47, 298, 254, 588]",0.29265058040618896,0.10934853553771973
Camera: 0,厌恶,"[46, 296, 254, 584]",0.2526727020740509,0.10968399047851562
Camera: 0,厌恶,"[45, 296, 253, 587]",0.2676137387752533,0.11064434051513672
Camera: 0,厌恶,"[45, 299, 250, 584]",0.3027130365371704,0.11015200614929199
Camera: 0,厌恶,"[66, 281, 253, 584]",0.3266642689704895,0.11149144172668457
Camera: 0,惊讶,"[81, 295, 286, 577]",0.4945243000984192,0.10889315605163574
Camera: 0,惊讶,"[95, 298, 306, 591]",0.544159471988678,0.11115503311157227
Camera: 0,惊讶,"[99, 306, 313, 595]",0.5070673823356628,0.1105949878692627
Camera: 0,惊讶,"[101, 314, 316, 603]",0.43763431906700134,0.11149454116821289
Camera: 0,惊讶,"[104, 317, 320, 604]",0.5325400829315186,0.1220555305480957
Camera: 0,厌恶,"[95, 326, 315, 607]",0.4228009581565857,0.10916662216186523
Camera: 0,厌恶,"[83, 333, 306, 611]",0.6161677837371826,0.11095142364501953
Camera: 0,厌恶,"[78, 335, 296, 614]",0.40099358558654785,0.11229085922241211
Camera: 0,惊讶,"[72, 336, 286, 613]",0.3656647205352783,0.10968565940856934
Camera: 0,厌恶,"[71, 334, 286, 613]",0.3668420612812042,0.10968565940856934
Camera: 0,惊讶,"[64, 329, 272, 605]",0.5598629713058472,0.11155104637145996
Camera: 0,厌恶,"[58, 333, 269, 605]",0.4884601831436157,0.0960836410522461
Camera: 0,厌恶,"[52, 335, 265, 606]",0.6551252603530884,0.10997486114501953
Camera: 0,惊讶,"[47, 331, 254, 599]",0.46873939037323,0.10947942733764648
Camera: 0,厌恶,"[41, 314, 248, 590]",0.2904196083545685,0.11068916320800781
Camera: 0,惊讶,"[38, 311, 248, 589]",0.3960517942905426,0.11068916320800781
Camera: 0,惊讶,"[37, 300, 247, 577]",0.6657288670539856,0.11251974105834961
Camera: 0,惊讶,"[46, 281, 249, 555]",0.738635241985321,0.1109168529510498
Camera: 0,惊讶,"[64, 272, 263, 543]",0.8316722512245178,0.10997414588928223
Camera: 0,惊讶,"[70, 275, 270, 546]",0.7210745215415955,0.1105196475982666
Camera: 0,惊讶,"[79, 277, 277, 550]",0.7227690815925598,0.11046409606933594
Camera: 0,惊讶,"[92, 300, 291, 574]",0.5233649015426636,0.10999202728271484
Camera: 0,厌恶,"[116, 356, 315, 617]",0.763657808303833,0.12145614624023438
Camera: 0,厌恶,"[131, 375, 335, 634]",0.6650684475898743,0.10965943336486816
Camera: 0,厌恶,"[139, 383, 349, 640]",0.49180737137794495,0.11090445518493652
Camera: 0,中性,"[142, 397, 357, 640]",0.33572882413864136,0.11492300033569336
Camera: 0,中性,"[142, 397, 356, 640]",0.33314329385757446,0.11126232147216797
Camera: 0,中性,"[142, 398, 356, 640]",0.35418978333473206,0.11105489730834961
Camera: 0,中性,"[141, 395, 359, 640]",0.3662523925304413,0.11513781547546387
Camera: 0,中性,"[142, 399, 360, 640]",0.3849583864212036,0.10898637771606445
Camera: 0,中性,"[146, 397, 359, 640]",0.33889466524124146,0.10911226272583008
Camera: 0,厌恶,"[151, 388, 356, 640]",0.5588787794113159,0.11871981620788574
Camera: 0,厌恶,"[161, 374, 362, 638]",0.4844890534877777,0.12619328498840332
Camera: 0,厌恶,"[168, 332, 370, 605]",0.5904518365859985,0.11558747291564941
Camera: 0,厌恶,"[176, 305, 370, 575]",0.6174695491790771,0.11188578605651855
Camera: 0,厌恶,"[181, 300, 372, 559]",0.5429021716117859,0.11240816116333008
Camera: 0,厌恶,"[182, 305, 371, 558]",0.6832227110862732,0.11203837394714355
Camera: 0,厌恶,"[183, 311, 373, 557]",0.7761691808700562,0.11878490447998047
Camera: 0,厌恶,"[183, 312, 374, 558]",0.7699190378189087,0.13046860694885254
Camera: 0,厌恶,"[183, 313, 373, 557]",0.7528297901153564,0.12368893623352051
Camera: 0,厌恶,"[183, 311, 373, 558]",0.7056227326393127,0.11094403266906738
Camera: 0,厌恶,"[183, 311, 373, 557]",0.7333675026893616,0.11817455291748047
Camera: 0,厌恶,"[183, 311, 374, 558]",0.739393413066864,0.11023807525634766
Camera: 0,厌恶,"[183, 312, 374, 557]",0.7324718832969666,0.11129546165466309
Camera: 0,厌恶,"[183, 311, 374, 557]",0.7319294214248657,0.1153867244720459
Camera: 0,厌恶,"[183, 311, 373, 557]",0.7186954617500305,0.11233258247375488
Camera: 0,厌恶,"[183, 311, 372, 557]",0.7733396887779236,0.11582732200622559
Camera: 0,厌恶,"[183, 310, 373, 556]",0.7406067252159119,0.10949087142944336
Camera: 0,厌恶,"[183, 309, 372, 556]",0.7600466012954712,0.1114950180053711
Camera: 0,厌恶,"[182, 308, 371, 557]",0.6945989727973938,0.11068582534790039
Camera: 0,厌恶,"[183, 307, 373, 552]",0.7134398221969604,0.10864424705505371
Camera: 0,厌恶,"[183, 305, 373, 551]",0.5867730379104614,0.11037230491638184
Camera: 0,厌恶,"[183, 303, 373, 551]",0.6048540472984314,0.10396766662597656
Camera: 0,厌恶,"[183, 303, 372, 550]",0.6848565340042114,0.11154723167419434
Camera: 0,厌恶,"[183, 302, 372, 549]",0.7029083371162415,0.11060976982116699
Camera: 0,厌恶,"[183, 300, 372, 549]",0.7325633764266968,0.09482765197753906
Camera: 0,厌恶,"[183, 299, 373, 548]",0.5900770425796509,0.09348344802856445
Camera: 0,厌恶,"[182, 299, 373, 547]",0.5992438197135925,0.09307122230529785
Camera: 0,厌恶,"[182, 300, 372, 548]",0.6907559633255005,0.09428977966308594
Camera: 0,厌恶,"[183, 299, 372, 548]",0.7076058983802795,0.11895442008972168
Camera: 0,厌恶,"[182, 299, 371, 548]",0.5707767605781555,0.10836672782897949
Camera: 0,厌恶,"[183, 299, 372, 548]",0.5735251903533936,0.10867738723754883
Camera: 0,厌恶,"[183, 300, 373, 549]",0.6572189927101135,0.10527849197387695
Camera: 0,厌恶,"[182, 298, 372, 549]",0.5012533068656921,0.1097564697265625
Camera: 0,厌恶,"[183, 298, 372, 548]",0.5783059597015381,0.10739469528198242
Camera: 0,厌恶,"[182, 301, 373, 549]",0.6029459238052368,0.09619307518005371
Camera: 0,厌恶,"[183, 301, 374, 548]",0.6569892168045044,0.10237669944763184
Camera: 0,厌恶,"[184, 301, 374, 550]",0.6535412073135376,0.1099853515625
Camera: 0,厌恶,"[185, 301, 375, 550]",0.6649317741394043,0.1023409366607666
Camera: 0,厌恶,"[183, 301, 375, 548]",0.6128787994384766,0.10153055191040039
Camera: 0,厌恶,"[185, 300, 375, 549]",0.650463879108429,0.10307145118713379
Camera: 0,厌恶,"[185, 300, 375, 549]",0.6596406698226929,0.11011552810668945
Camera: 0,厌恶,"[185, 300, 375, 549]",0.6081448793411255,0.11066842079162598
Camera: 0,厌恶,"[183, 301, 374, 550]",0.672604501247406,0.09662795066833496
Camera: 0,厌恶,"[184, 301, 375, 550]",0.62882000207901,0.10999584197998047
Camera: 0,厌恶,"[183, 300, 376, 551]",0.45515140891075134,0.10663390159606934
Camera: 0,厌恶,"[183, 301, 375, 552]",0.4002770483493805,0.11263132095336914
Camera: 0,厌恶,"[183, 303, 375, 553]",0.4316467046737671,0.09345126152038574
Camera: 0,厌恶,"[183, 304, 375, 553]",0.43150466680526733,0.10239195823669434
Camera: 0,厌恶,"[182, 303, 374, 555]",0.3682188093662262,0.11036944389343262
Camera: 0,厌恶,"[182, 302, 374, 554]",0.5318666100502014,0.09478974342346191
Camera: 0,厌恶,"[182, 300, 376, 552]",0.35669416189193726,0.09516716003417969
Camera: 0,中性,"[184, 305, 378, 555]",0.2785181999206543,0.09340310096740723
Camera: 0,厌恶,"[183, 302, 377, 554]",0.2816275954246521,0.09340310096740723
Camera: 0,中性,"[185, 305, 379, 554]",0.2708211839199066,0.1098775863647461
Camera: 0,厌恶,"[184, 303, 378, 554]",0.2777373492717743,0.1098775863647461
Camera: 0,厌恶,"[184, 298, 378, 549]",0.3359512388706207,0.11060643196105957
Camera: 0,厌恶,"[183, 292, 377, 544]",0.29936468601226807,0.09442377090454102
Camera: 0,中性,"[183, 285, 377, 545]",0.33545225858688354,0.09442377090454102
Camera: 0,中性,"[182, 285, 375, 545]",0.41282734274864197,0.11078619956970215
Camera: 0,厌恶,"[181, 289, 373, 545]",0.36809825897216797,0.09482645988464355
Camera: 0,中性,"[179, 287, 373, 543]",0.4539133310317993,0.09576010704040527
Camera: 0,中性,"[178, 282, 370, 538]",0.6535634994506836,0.11069226264953613
Camera: 0,中性,"[176, 271, 368, 530]",0.7174484729766846,0.10360884666442871
Camera: 0,中性,"[166, 262, 358, 512]",0.6112349629402161,0.10967850685119629
Camera: 0,中性,"[137, 238, 317, 484]",0.4670899212360382,0.0953521728515625
Camera: 0,中性,"[123, 221, 289, 444]",0.4516986608505249,0.09662461280822754
Camera: 0,中性,"[114, 202, 276, 419]",0.3852560222148895,0.11023306846618652
Camera: 0,惊讶,"[104, 153, 255, 345]",0.3665231764316559,0.10382509231567383
Camera: 0,悲伤,"[5, 1, 567, 481]",0.3001865744590759,0.0949249267578125
Camera: 0,厌恶,"[174, 186, 349, 418]",0.3362179398536682,0.10919737815856934
Camera: 0,快乐,"[149, 262, 359, 603]",0.2654162347316742,0.09480690956115723
Camera: 0,厌恶,"[181, 254, 358, 513]",0.6199143528938293,0.10350799560546875
Camera: 0,厌恶,"[177, 249, 357, 513]",0.4508327841758728,0.11286377906799316
Camera: 0,厌恶,"[177, 246, 355, 525]",0.4936937987804413,0.0969381332397461
Camera: 0,厌恶,"[175, 245, 354, 530]",0.3901529312133789,0.11007165908813477
Camera: 0,厌恶,"[171, 241, 354, 522]",0.3661342263221741,0.1104283332824707
Camera: 0,厌恶,"[170, 237, 355, 521]",0.27047231793403625,0.09450292587280273
Camera: 0,厌恶,"[169, 242, 352, 512]",0.3155042827129364,0.11022496223449707
Camera: 0,厌恶,"[168, 238, 349, 510]",0.35675615072250366,0.10537219047546387
Camera: 0,厌恶,"[168, 236, 349, 508]",0.32371753454208374,0.10377645492553711
Camera: 0,厌恶,"[167, 233, 349, 510]",0.2575109302997589,0.11084675788879395
Camera: 0,厌恶,"[167, 236, 349, 510]",0.30098000168800354,0.10901880264282227
Camera: 0,厌恶,"[168, 239, 348, 504]",0.3610387444496155,0.09468936920166016
Camera: 0,厌恶,"[169, 245, 347, 500]",0.5184623003005981,0.13057565689086914
Camera: 0,厌恶,"[168, 243, 347, 496]",0.4635697901248932,0.10538244247436523
Camera: 0,厌恶,"[167, 240, 347, 503]",0.3744731843471527,0.11145162582397461
Camera: 0,厌恶,"[167, 242, 347, 498]",0.39780908823013306,0.11045956611633301
Camera: 0,厌恶,"[166, 238, 347, 504]",0.375738263130188,0.0974428653717041
Camera: 0,厌恶,"[167, 241, 346, 499]",0.45684051513671875,0.09468626976013184
Camera: 0,厌恶,"[167, 238, 347, 501]",0.436985045671463,0.09747195243835449
Camera: 0,厌恶,"[163, 231, 346, 506]",0.3530225455760956,0.11026597023010254
Camera: 0,厌恶,"[160, 231, 344, 509]",0.383806973695755,0.11056852340698242
Camera: 0,厌恶,"[163, 237, 342, 507]",0.48797765374183655,0.11045718193054199
Camera: 0,厌恶,"[160, 239, 334, 507]",0.6724333763122559,0.10864043235778809
Camera: 0,厌恶,"[159, 240, 333, 507]",0.6947788000106812,0.11328125
Camera: 0,厌恶,"[160, 241, 334, 507]",0.7449818849563599,0.09349513053894043
Camera: 0,厌恶,"[161, 242, 334, 507]",0.7714757919311523,0.10543680191040039
Camera: 0,厌恶,"[159, 239, 334, 506]",0.7399938106536865,0.09822440147399902
Camera: 0,厌恶,"[158, 238, 332, 507]",0.7365080118179321,0.0941774845123291
Camera: 0,厌恶,"[156, 238, 331, 505]",0.7649500966072083,0.10049962997436523
Camera: 0,厌恶,"[156, 232, 331, 508]",0.613034188747406,0.10628151893615723
Camera: 0,厌恶,"[148, 229, 323, 511]",0.5578168630599976,0.0934295654296875
Camera: 0,厌恶,"[137, 227, 318, 507]",0.4970507323741913,0.0952901840209961
Camera: 0,厌恶,"[136, 225, 316, 503]",0.626348614692688,0.09485983848571777
Camera: 0,厌恶,"[149, 217, 325, 480]",0.6582612991333008,0.10326552391052246
Camera: 0,厌恶,"[176, 226, 351, 455]",0.7597531080245972,0.10893464088439941
Camera: 0,厌恶,"[220, 227, 394, 464]",0.4449564814567566,0.09474420547485352
Camera: 0,惊讶,"[223, 230, 447, 507]",0.5819586515426636,0.10083794593811035
Camera: 0,惊讶,"[164, 225, 440, 582]",0.6121163964271545,0.10503721237182617
Camera: 0,惊讶,"[237, 226, 427, 560]",0.5215926766395569,0.10358691215515137
Camera: 0,惊讶,"[224, 219, 415, 566]",0.4332617521286011,0.09418296813964844
Camera: 0,惊讶,"[13, 198, 385, 583]",0.27002495527267456,0.10586714744567871
Camera: 0,惊讶,"[198, 208, 383, 576]",0.8626154065132141,0.10586714744567871
Camera: 0,惊讶,"[247, 213, 369, 570]",0.8116933703422546,0.09414982795715332
Camera: 0,惊讶,"[209, 213, 362, 482]",0.6518521308898926,0.1110379695892334
Camera: 0,厌恶,"[163, 234, 343, 540]",0.4394186735153198,0.1103203296661377
Camera: 0,厌恶,"[160, 232, 343, 535]",0.3324148952960968,0.11083507537841797
Camera: 0,厌恶,"[158, 231, 342, 531]",0.2750397324562073,0.10988378524780273
Camera: 0,厌恶,"[160, 233, 338, 510]",0.2639024257659912,0.11397361755371094
Camera: 0,厌恶,"[154, 225, 330, 502]",0.3968501687049866,0.11031341552734375
Camera: 0,惊讶,"[156, 218, 332, 484]",0.36686721444129944,0.11342501640319824
Camera: 0,惊讶,"[157, 198, 336, 518]",0.39017441868782043,0.11261725425720215
Camera: 0,厌恶,"[174, 198, 346, 509]",0.3225080072879791,0.1108388900756836
Camera: 0,厌恶,"[182, 195, 347, 475]",0.40405651926994324,0.1267397403717041
Camera: 0,厌恶,"[183, 192, 346, 498]",0.27728816866874695,0.11205267906188965
Camera: 0,厌恶,"[188, 189, 346, 465]",0.33675843477249146,0.11085891723632812
Camera: 0,厌恶,"[188, 181, 350, 491]",0.28655725717544556,0.11193585395812988
Camera: 0,中性,"[181, 130, 346, 348]",0.5061111450195312,0.11141228675842285
Camera: 0,惊讶,"[175, 127, 344, 357]",0.5932947993278503,0.1103203296661377
Camera: 0,轻蔑,"[166, 133, 341, 381]",0.28398704528808594,0.10982990264892578
Camera: 0,中性,"[168, 149, 334, 374]",0.3909945487976074,0.10982990264892578
Camera: 0,轻蔑,"[162, 150, 342, 399]",0.26395782828330994,0.11138415336608887
Camera: 0,中性,"[168, 170, 331, 386]",0.3765365183353424,0.11138415336608887
Camera: 0,中性,"[168, 199, 339, 420]",0.4120061695575714,0.1103506088256836
Camera: 0,轻蔑,"[166, 183, 354, 451]",0.36691007018089294,0.11087512969970703
Camera: 0,厌恶,"[170, 222, 351, 454]",0.40165233612060547,0.11056184768676758
Camera: 0,厌恶,"[171, 225, 351, 456]",0.5261958241462708,0.11890602111816406
Camera: 0,厌恶,"[171, 225, 351, 458]",0.5417588353157043,0.11068224906921387
Camera: 0,厌恶,"[171, 224, 352, 459]",0.5177369117736816,0.11072063446044922
Camera: 0,厌恶,"[170, 222, 351, 454]",0.3495755195617676,0.11200809478759766
Camera: 0,厌恶,"[170, 222, 353, 475]",0.3038197457790375,0.11051249504089355
Camera: 0,厌恶,"[171, 223, 352, 466]",0.47731831669807434,0.10958409309387207
Camera: 0,厌恶,"[170, 226, 351, 461]",0.4423663318157196,0.11038064956665039
Camera: 0,厌恶,"[171, 226, 351, 453]",0.6120763421058655,0.11128354072570801
Camera: 0,厌恶,"[170, 227, 351, 458]",0.40370067954063416,0.11469769477844238
Camera: 0,厌恶,"[173, 226, 352, 456]",0.6085519790649414,0.1104884147644043
Camera: 0,厌恶,"[175, 222, 352, 453]",0.5681830644607544,0.11405014991760254
Camera: 0,厌恶,"[174, 229, 351, 457]",0.5341821312904358,0.10938382148742676
Camera: 0,厌恶,"[173, 225, 352, 457]",0.601258397102356,0.10981869697570801
Camera: 0,厌恶,"[174, 226, 353, 462]",0.46141350269317627,0.11113762855529785
Camera: 0,厌恶,"[171, 223, 352, 474]",0.5645471215248108,0.11163043975830078
Camera: 0,厌恶,"[170, 221, 352, 528]",0.46586719155311584,0.10908365249633789
Camera: 0,厌恶,"[170, 223, 351, 465]",0.5721009373664856,0.09438562393188477
Camera: 0,厌恶,"[168, 223, 350, 474]",0.5350835919380188,0.11036491394042969
Camera: 0,厌恶,"[168, 222, 352, 517]",0.26636725664138794,0.11066651344299316
Camera: 0,厌恶,"[169, 221, 352, 491]",0.41796252131462097,0.11470174789428711
Camera: 0,厌恶,"[169, 220, 353, 511]",0.31658846139907837,0.10996270179748535
Camera: 0,快乐,"[169, 213, 353, 504]",0.2638963460922241,0.11220717430114746
Camera: 0,厌恶,"[167, 220, 351, 485]",0.27485331892967224,0.11083436012268066
Camera: 0,厌恶,"[168, 221, 351, 484]",0.33929991722106934,0.09543538093566895
Camera: 0,厌恶,"[167, 219, 351, 502]",0.26568397879600525,0.11186885833740234
Camera: 0,厌恶,"[168, 223, 349, 495]",0.4167635440826416,0.10947203636169434
Camera: 0,厌恶,"[168, 223, 350, 480]",0.37904849648475647,0.11030149459838867
Camera: 0,厌恶,"[168, 224, 349, 457]",0.5596544742584229,0.10376787185668945
